year,paper,paper_links,paper_data
2017,Deep Information Propagation,['https://www.semanticscholar.org/paper/Deep-Information-Propagation-Schoenholz-Gilmer/4fdc7df2c737141a1bf5aec27a438b77d01f8af0'],"[{'Citations': '133', 'Highly Influenced Papers': '32', 'Cite Background': '73', 'Cite Methods': '29', 'Cite Results': '16'}]"
2017,Pruning Filters for Efficient ConvNets,['https://www.semanticscholar.org/paper/Pruning-Filters-for-Efficient-ConvNets-Li-Kadav/c2a1cb1612ba21e067a5c3ba478a8d73b796b77a'],"[{'Citations': '990', 'Highly Influenced Papers': '220', 'Cite Background': '532', 'Cite Methods': '491', 'Cite Results': '69', 'Twitter Mentions': '17'}]"
2017,SGDR: Stochastic Gradient Descent with Warm Restarts,"['https://www.semanticscholar.org/paper/SGDR%3A-Stochastic-Gradient-Descent-with-Warm-Loshchilov-Hutter/b022f2a277a4bf5f42382e86e4380b96340b9e86', 'https://www.semanticscholar.org/paper/SGDR%3A-Stochastic-Gradient-Descent-with-Restarts-Loshchilov-Hutter/1b7db8ad49f94da9b90db89bede5f27644bb9911']","[{'Citations': '760', 'Highly Influenced Papers': '103', 'Cite Methods': '381', 'Cite Background': '128', 'Cite Results': '6'}, {'Citations': '368', 'Highly Influenced Papers': '51', 'Cite Methods': '119', 'Cite Background': '45', 'Cite Results': '6', 'Twitter Mentions': '196'}]"
2017,Program Synthesis for Character Level Language Modeling,['https://www.semanticscholar.org/paper/Program-Synthesis-for-Character-Level-Language-Bielik-Raychev/de7e3537d974c2ca28e3ca130d531e5eb23eb79f'],"[{'Citations': '6', 'Cite Background': '3', 'Cite Methods': '1'}]"
2017,Learning Invariant Feature Spaces to Transfer Skills with Reinforcement Learning,"['https://www.semanticscholar.org/paper/Learning-Invariant-Feature-Spaces-to-Transfer-with-Gupta-Devin/b9f8a1a9a5aec3dcdd155c4594f25274f6418e11', 'https://www.semanticscholar.org/paper/PACES-TO-T-RANS-FER-S-KILLS-WITH-R-EINFORCEMENT-L-Gupta-Devin/7f710932a0aa99f2c2ddbec6e7765f10c48d3fc2']","[{'Citations': '98', 'Highly Influenced Papers': '3', 'Cite Background': '60', 'Cite Methods': '16', 'Cite Results': '1', 'Twitter Mentions': '7'}, {'Citations': '0'}]"
2017,On the Quantitative Analysis of Decoder-Based Generative Models,['https://www.semanticscholar.org/paper/On-the-Quantitative-Analysis-of-Decoder-Based-Wu-Burda/858dc7408c27702ec42778599fc8d11f73ef3f76'],"[{'Citations': '148', 'Highly Influenced Papers': '20', 'Cite Background': '60', 'Cite Methods': '53', 'Cite Results': '6'}]"
2017,Tighter bounds lead to improved classifiers,"['https://www.semanticscholar.org/paper/Tighter-bounds-lead-to-improved-classifiers-Roux/0020a29cd42db351fbfb3c8bb0fd6fa597d67b76', 'https://www.semanticscholar.org/paper/BOUNDS-LEAD-TO-IMPROVED-CLASSIFIERS-Roux/d7261a6d17a0fdc3bedb9380b7a8e2544a8b7142']","[{'Citations': '4', 'Cite Background': '3', 'Cite Methods': '1', 'Twitter Mentions': '16'}, {'Citations': '0'}]"
2017,Topology and Geometry of Half-Rectified Network Optimization,['https://www.semanticscholar.org/paper/Topology-and-Geometry-of-Half-Rectified-Network-Freeman-Bruna/0f94591cc05e6f75c21749d507ef58d204f63b7d'],"[{'Citations': '113', 'Highly Influenced Papers': '8', 'Cite Background': '61', 'Cite Methods': '8', 'Cite Results': '7', 'Twitter Mentions': '15'}]"
2017,Quasi-Recurrent Neural Networks,['https://www.semanticscholar.org/paper/Quasi-Recurrent-Neural-Networks-Bradbury-Merity/2d876ed1dd2c58058d7197b734a8e4d349b8f231'],"[{'Citations': '195', 'Highly Influenced Papers': '40', 'Cite Background': '89', 'Cite Methods': '77', 'Cite Results': '5'}]"
2017,Pointer Sentinel Mixture Models,['https://www.semanticscholar.org/paper/Pointer-Sentinel-Mixture-Models-Merity-Xiong/efbd381493bb9636f489b965a2034d529cd56bcd'],"[{'Citations': '486', 'Highly Influenced Papers': '105', 'Cite Methods': '268', 'Cite Background': '162', 'Cite Results': '9', 'Twitter Mentions': '265'}]"
2017,Learning to Generate Samples from Noise through Infusion Training,['https://www.semanticscholar.org/paper/Learning-to-Generate-Samples-from-Noise-through-Bordes-Honari/d2860bb05f747e4628e95e4d84018263831bab0d'],"[{'Citations': '23', 'Highly Influenced Papers': '1', 'Cite Methods': '8', 'Cite Background': '6', 'Twitter Mentions': '11'}]"
2017,EPOpt: Learning Robust Neural Network Policies Using Model Ensembles,['https://www.semanticscholar.org/paper/EPOpt%3A-Learning-Robust-Neural-Network-Policies-Rajeswaran-Ghotra/9228fa3b363229780da4cb1d258942e0c13c2947'],"[{'Citations': '148', 'Highly Influenced Papers': '20', 'Cite Background': '93', 'Cite Methods': '53', 'Cite Results': '4'}]"
2017,Steerable CNNs,['https://www.semanticscholar.org/paper/Steerable-CNNs-Cohen-Welling/db1207440d20104854464d51da4cf5f79c5de240'],"[{'Citations': '129', 'Highly Influenced Papers': '15', 'Cite Background': '70', 'Cite Methods': '35', 'Cite Results': '2'}]"
2017,Learning to Perform Physics Experiments via Deep Reinforcement Learning,['https://www.semanticscholar.org/paper/Learning-to-Perform-Physics-Experiments-via-Deep-Denil-Agrawal/3f3a8cf93c1e006616c38d6c34fbedf8eb0a50cc'],"[{'Citations': '50', 'Cite Background': '30', 'Cite Methods': '6'}]"
2017,The Neural Noisy Channel,['https://www.semanticscholar.org/paper/The-Neural-Noisy-Channel-Yu-Blunsom/d19b712f90cde698cc96ebd5fe291b410e3f0f9c'],"[{'Citations': '37', 'Highly Influenced Papers': '2', 'Cite Background': '19', 'Cite Methods': '12', 'Cite Results': '3', 'Twitter Mentions': '33'}]"
2017,Learning to Compose Words into Sentences with Reinforcement Learning,['https://www.semanticscholar.org/paper/Learning-to-Compose-Words-into-Sentences-with-Yogatama-Blunsom/599f7863721d542dcef2da49b41d82b21e4f80b3'],"[{'Citations': '89', 'Highly Influenced Papers': '17', 'Cite Background': '63', 'Cite Methods': '31', 'Cite Results': '3'}]"
2017,Semi-supervised Knowledge Transfer for Deep Learning from Private Training Data,['https://www.semanticscholar.org/paper/Semi-supervised-Knowledge-Transfer-for-Deep-from-Papernot-Abadi/e70b9a38fcf8373865dd6e7b45e45cca7ff2eaa9'],"[{'Citations': '302', 'Highly Influenced Papers': '48', 'Cite Background': '164', 'Cite Methods': '82', 'Cite Results': '5'}]"
2017,Diet Networks: Thin Parameters for Fat Genomics,"['https://www.semanticscholar.org/paper/Diet-Networks%3A-Thin-Parameters-for-Fat-Genomics-Romero-Carrier/a36d5dee672e66b5f4db9e9df7498ef89b4b9cf5', 'https://www.semanticscholar.org/paper/Diet-Networks%3A-Thin-Parameters-for-Fat-Genomic-Romero-Carrier/bfc2cc8be5c91f9a0e8bb41a46aa6f74c830dc1d']","[{'Citations': '20', 'Highly Influenced Papers': '2', 'Cite Methods': '6', 'Cite Background': '3', 'Twitter Mentions': '46'}, {'Citations': '17', 'Cite Background': '6', 'Cite Methods': '4'}]"
2017,Autoencoding Variational Inference For Topic Models,"['https://www.semanticscholar.org/paper/Autoencoding-Variational-Inference-For-Topic-Models-Srivastava-Sutton/0c25e5f544167840756950e0ff3edd238a19cfd1', 'https://www.semanticscholar.org/paper/Explorer-Autoencoding-Variational-Interference-for-Srivastava-Sutton/5610c71ebefe40c361aa244bfd91b8c1f96b384f', 'https://www.semanticscholar.org/paper/Neural-Variational-Inference-For-Topic-Models-Srivastava-Sutton/54f5ef1d0afa9bfbe74360704a5670d0cd5b1212']","[{'Citations': '128', 'Highly Influenced Papers': '44', 'Cite Methods': '64', 'Cite Background': '56', 'Cite Results': '7'}, {'Citations': '0'}, {'Citations': '4', 'Highly Influenced Papers': '2', 'Cite Background': '2', 'Cite Methods': '2', 'Cite Results': '1'}]"
2017,Deep Variational Bayes Filters: Unsupervised Learning of State Space Models from Raw Data,['https://www.semanticscholar.org/paper/Deep-Variational-Bayes-Filters%3A-Unsupervised-of-Raw-Karl-S%C3%B6lch/6768ed8d51d1eb0d06f9726a42cef2f17a401f65'],"[{'Citations': '129', 'Highly Influenced Papers': '19', 'Cite Background': '65', 'Cite Methods': '45', 'Cite Results': '6', 'Twitter Mentions': '45'}]"
2017,Why Deep Neural Networks for Function Approximation?,['https://www.semanticscholar.org/paper/Why-Deep-Neural-Networks-for-Function-Approximation-Liang-Srikant/87524c2bb725f967b7fac73442d6412b43d422d1'],"[{'Citations': '147', 'Highly Influenced Papers': '11', 'Cite Background': '75', 'Cite Methods': '15', 'Cite Results': '4', 'Twitter Mentions': '120'}]"
2017,Reinforcement Learning with Unsupervised Auxiliary Tasks,['https://www.semanticscholar.org/paper/Reinforcement-Learning-with-Unsupervised-Auxiliary-Jaderberg-Mnih/d7bd6e3addd8bc8e2e154048300eea15f030ed33'],"[{'Citations': '564', 'Highly Influenced Papers': '53', 'Cite Background': '332', 'Cite Methods': '140', 'Cite Results': '15'}]"
2017,Improving Policy Gradient by Exploring Under-appreciated Rewards,['https://www.semanticscholar.org/paper/Improving-Policy-Gradient-by-Exploring-Rewards-Nachum-Norouzi/9caf76734a611286513b478ce10557bda477e8ce'],"[{'Citations': '19', 'Highly Influenced Papers': '1', 'Cite Background': '11', 'Cite Methods': '3', 'Cite Results': '1', 'Twitter Mentions': '18'}]"
2017,Mode Regularized Generative Adversarial Networks,"['https://www.semanticscholar.org/paper/Mode-Regularized-Generative-Adversarial-Networks-Che-Li/f0fb306a3ea4e31f59b18ffeb497054ea934ba6a', 'https://www.semanticscholar.org/paper/Mode-Regularized-Generative-Adversarial-Che-Li/024d30897e0a2b036bc122163a954b7f1a1d0679']","[{'Citations': '257', 'Highly Influenced Papers': '40', 'Cite Background': '141', 'Cite Methods': '81', 'Cite Results': '6'}, {'Citations': '1', 'Cite Background': '1', 'Twitter Mentions': '17'}]"
2017,An Actor-Critic Algorithm for Sequence Prediction,['https://www.semanticscholar.org/paper/An-Actor-Critic-Algorithm-for-Sequence-Prediction-Bahdanau-Brakel/0d24a0695c9fc669e643bad51d4e14f056329dec'],"[{'Citations': '313', 'Highly Influenced Papers': '50', 'Cite Background': '154', 'Cite Methods': '151', 'Cite Results': '8', 'Twitter Mentions': '85'}]"
2017,Trusting SVM for Piecewise Linear CNNs,['https://www.semanticscholar.org/paper/Trusting-SVM-for-Piecewise-Linear-CNNs-Berrada-Zisserman/773a86cc9443415e367794d8b14de2ab1ded87ca'],"[{'Citations': '8', 'Cite Methods': '3', 'Cite Background': '2'}]"
2017,End-to-end Optimized Image Compression,['https://www.semanticscholar.org/paper/End-to-end-Optimized-Image-Compression-Ball%C3%A9-Laparra/232148b97bd0543613ffd98fb4edcff79434ce1a'],"[{'Citations': '326', 'Highly Influenced Papers': '91', 'Cite Background': '167', 'Cite Methods': '156', 'Cite Results': '19'}]"
2017,"Snapshot Ensembles: Train 1, Get M for Free",['https://www.semanticscholar.org/paper/Snapshot-Ensembles%3A-Train-1%2C-get-M-for-free-Huang-Li/b134d0911e2e13ac169ffa5f478a39e6ef77869a'],"[{'Citations': '254', 'Highly Influenced Papers': '43', 'Cite Methods': '105', 'Cite Background': '100', 'Cite Results': '7', 'Twitter Mentions': '85'}]"
2017,Learning Features of Music From Scratch,['https://www.semanticscholar.org/paper/Learning-Features-of-Music-from-Scratch-Thickstun-Harchaoui/f6154535699c65633243c482d2b97d4b66036633'],"[{'Citations': '73', 'Highly Influenced Papers': '13', 'Cite Background': '32', 'Cite Methods': '30'}]"
2017,DeepCoder: Learning to Write Programs,['https://www.semanticscholar.org/paper/DeepCoder%3A-Learning-to-Write-Programs-Balog-Gaunt/8a25c9403d8a0e2fb8ca362a1b26262afd57417f'],"[{'Citations': '219', 'Highly Influenced Papers': '33', 'Cite Background': '121', 'Cite Methods': '82', 'Cite Results': '3'}]"
2017,A Compare-Aggregate Model for Matching Text Sequences,['https://www.semanticscholar.org/paper/A-Compare-Aggregate-Model-for-Matching-Text-Wang-Jiang/3f567d3d4975359fadfa9d750e1e4c4722d666c8'],"[{'Citations': '174', 'Highly Influenced Papers': '27', 'Cite Background': '69', 'Cite Methods': '63', 'Cite Results': '7', 'Twitter Mentions': '4'}]"
2017,Automatic Rule Extraction from Long Short Term Memory Networks,['https://www.semanticscholar.org/paper/Automatic-Rule-Extraction-from-Long-Short-Term-Murdoch-Szlam/57b9ec1b2c4ff17baed4ecca932880fd13eb5d19'],"[{'Citations': '58', 'Highly Influenced Papers': '5', 'Cite Background': '22', 'Cite Methods': '19', 'Twitter Mentions': '45'}]"
2017,Capacity and Trainability in Recurrent Neural Networks,['https://www.semanticscholar.org/paper/Capacity-and-Trainability-in-Recurrent-Neural-Collins-Sohl-Dickstein/401d68e1a930b0f7e02030cab4c185fb1839cb11'],"[{'Citations': '102', 'Highly Influenced Papers': '11', 'Cite Background': '60', 'Cite Methods': '25', 'Cite Results': '3', 'Twitter Mentions': '68'}]"
2017,Learning to Repeat: Fine Grained Action Repetition for Deep Reinforcement Learning,['https://www.semanticscholar.org/paper/Learning-to-Repeat%3A-Fine-Grained-Action-Repetition-Sharma-Lakshminarayanan/2ad53229b33ddfd3447045ea28c4a0687747b6b0'],"[{'Citations': '33', 'Highly Influenced Papers': '3', 'Cite Background': '16', 'Cite Methods': '7'}]"
2017,Multi-view Recurrent Neural Acoustic Word Embeddings,['https://www.semanticscholar.org/paper/Multi-view-Recurrent-Neural-Acoustic-Word-He-Wang/1e018afcc15257db6ed2cfd3beebd11d11d0e93f'],"[{'Citations': '49', 'Highly Influenced Papers': '5', 'Cite Background': '29', 'Cite Methods': '16', 'Cite Results': '3', 'Twitter Mentions': '3'}]"
2017,Neuro-Symbolic Program Synthesis,['https://www.semanticscholar.org/paper/Neuro-Symbolic-Program-Synthesis-Parisotto-Mohamed/644ca74f80463415613847ab01cff067fb58f0ad'],"[{'Citations': '141', 'Highly Influenced Papers': '16', 'Cite Background': '73', 'Cite Methods': '53', 'Cite Results': '1'}]"
2017,Learning to Remember Rare Events,"['https://www.semanticscholar.org/paper/Learning-to-Remember-Rare-Events-Kaiser-Nachum/6a0d253053ce8646e49904efe0e062bcc30d8257', 'https://www.semanticscholar.org/paper/L-EARNING-TO-R-EMEMBER-R-ARE-E-VENTS-Kaiser-Nachum/29092f0deaac3898e43b3f094bf15d82b6a99afd']","[{'Citations': '172', 'Highly Influenced Papers': '30', 'Cite Background': '95', 'Cite Methods': '53', 'Cite Results': '6'}, {'Citations': '0'}]"
2017,Discrete Variational Autoencoders,['https://www.semanticscholar.org/paper/Discrete-Variational-Autoencoders-Rolfe/711683de61ee8d2aa929ec4d5d97d616b8e281d3'],"[{'Citations': '85', 'Cite Methods': '25', 'Cite Background': '39', 'Cite Results':'1', 'Highly Influenced Papers': '1', 'Twitter Mentions': '61'}]"
2017,Understanding Trainable Sparse Coding with Matrix Factorization,"['https://www.semanticscholar.org/paper/Understanding-Trainable-Sparse-Coding-with-Matrix-Moreau-Bruna/9459d92b99220d2bfe8fc530410275d65b71dcd2', 'https://www.semanticscholar.org/paper/Understanding-Neural-Sparse-Coding-with-Matrix-Moreau-Bruna/21ce23a4405ef9f897175c37c73ea11eb2139467', 'https://www.semanticscholar.org/paper/Understanding-the-Learned-Iterative-Soft-Algorithm-Moreau-Bruna/170d74a6f55d737c7348c888266af7a3bee3a780']","[{'Citations': '18', 'Highly Influenced Papers': '3', 'Cite Background': '8', 'Cite Methods': '6', 'Cite Results': '2', 'Twitter Mentions': '4'}, {'Citations': '9', 'Highly Influenced Papers': '3', 'Cite Background': '3', 'Cite Methods': '3'}, {'Citations': '3', 'Cite Methods': '3'}]"
2017,"Learning to Query, Reason, and Answer Questions On Ambiguous Texts",['https://www.semanticscholar.org/paper/Learning-to-Query%2C-Reason%2C-and-Answer-Questions-On-Guo-Klinger/bf3db68c31e9850d6039bc2436314faef93973d3'],"[{'Citations': '13', 'Cite Background': '7', 'Cite Methods': '2'}]"
2017,Variable Computation in Recurrent Neural Networks,['https://www.semanticscholar.org/paper/Variable-Computation-in-Recurrent-Neural-Networks-Jernite-Grave/6746a18b2820f757334f75bc95428b3ea58d6603'],"[{'Citations': '29', 'Highly Influenced Papers': '5', 'Cite Background': '19', 'Cite Methods': '6'}]"
2017,Learning and Policy Search in Stochastic Dynamical Systems with Bayesian Neural Networks,['https://www.semanticscholar.org/paper/Learning-and-Policy-Search-in-Stochastic-Dynamical-Depeweg-Hern%C3%A1ndez-Lobato/2af9eaae9191ee522cb97dc57615a071e5403d26'],"[{'Citations': '86', 'Highly Influenced Papers': '3', 'Cite Background': '39', 'Cite Methods': '39', 'Cite Results': '4', 'Twitter Mentions': '14'}]"
2017,Reinforcement Learning through Asynchronous Advantage Actor-Critic on a GPU,['https://www.semanticscholar.org/paper/Reinforcement-Learning-through-Asynchronous-on-a-Babaeizadeh-Frosio/48830e2e4272fa88dc256f1ac9cf81be14112bdb'],"[{'Citations': '80', 'Highly Influenced Papers': '16', 'Cite Methods': '37', 'Cite Background': '27', 'Cite Results': '1', 'Twitter Mentions': '29'}]"
2017,Reasoning with Memory Augmented Neural Networks for Language Comprehension,['https://www.semanticscholar.org/paper/Reasoning-with-Memory-Augmented-Neural-Networks-for-Munkhdalai-Yu/19de981d8b950b85e8d6c74ba37bcdd73d1b2e36'],"[{'Citations': '23', 'Highly Influenced Papers': '2', 'Cite Background': '8', 'Cite Methods': '3', 'Cite Results': '2', 'Twitter Mentions': '33'}]"
2017,Learning a Natural Language Interface with Neural Programmer,['https://www.semanticscholar.org/paper/Learning-a-Natural-Language-Interface-with-Neural-Neelakantan-Le/ee313f7e989ae5178ef5a1450c9735a2a88a522c'],"[{'Citations': '96', 'Highly Influenced Papers': '8', 'Cite Background': '58', 'Cite Methods': '35', 'Cite Results': '5'}]"
2017,Loss-aware Binarization of Deep Networks,"['https://www.semanticscholar.org/paper/Loss-aware-Binarization-of-Deep-Networks-Hou-Yao/43e2519d094bff2fc10c3b9ea944a2457e3884be', 'https://www.semanticscholar.org/paper/L-OSS-AWARE-B-INARIZATION-OF-D-EEP-N-ETWORKS-Hou-Yao/0339de7049273c2cc92c9ee1bba1d475e89e5a70']","[{'Citations': '100', 'Highly Influenced Papers': '10', 'Cite Background': '52', 'Cite Methods': '51', 'Cite Results': '8', 'Twitter Mentions': '5'}, {'Citations': '0'}]"
2017,Hyperband: Bandit-Based Configuration Evaluation for Hyperparameter Optimization,['https://www.semanticscholar.org/paper/Hyperband%3A-Bandit-Based-Configuration-Evaluation-Li-Jamieson/d49d9a3f098eba41b454ea26d4816f2a23f1e4d7'],"[{'Citations': '80', 'Highly Influenced Papers': '21', 'Cite Background': '43', 'Cite Methods': '38', 'Cite Results': '3'}]"
2017,Nonparametric Neural Networks,['https://www.semanticscholar.org/paper/Nonparametric-Neural-Networks-Philipp-Carbonell/46357ea4ad096e0674569efa29d3e34006786d04'],"[{'Citations': '12', 'Cite Background': '6', 'Cite Methods': '5', 'Twitter Mentions': '18'}]"
2017,Improving Neural Language Models with a Continuous Cache,['https://www.semanticscholar.org/paper/Improving-Neural-Language-Models-with-a-Continuous-Grave-Joulin/2d7782c225e0fc123d6e227f2cb253e58279ac73'],"[{'Citations': '159', 'Highly Influenced Papers': '33', 'Cite Background': '86', 'Cite Methods': '59', 'Cite Results': '10'}]"
